YMD,T0000,T0015,T0030,T0045,T0100,T0115,T0130,T0145,T0200,T0215,T0230,T0245,T0300,T0315,T0330,T0345,T0400,T0415,T0430,T0445,T0500,T0515,T0530,T0545,T0600,T0615,T0630,T0645,T0700,T0715,T0730,T0745,T0800,T0815,T0830,T0845,T0900,T0915,T0930,T0945,T1000,T1015,T1030,T1045,T1100,T1115,T1130,T1145,T1200,T1215,T1230,T1245,T1300,T1315,T1330,T1345,T1400,T1415,T1430,T1445,T1500,T1515,T1530,T1545,T1600,T1615,T1630,T1645,T1700,T1715,T1730,T1745,T1800,T1815,T1830,T1845,T1900,T1915,T1930,T1945,T2000,T2015,T2030,T2045,T2100,T2115,T2130,T2145,T2200,T2215,T2230,T2245,T2300,T2315,T2330,T2345
20140401,5868.360782,5688.751702,5549.523528,5282.40648,5126.557162,5159.45801,4981.661957,4898.99458,4759.217483,4637.172665,4661.508413,4528.269795,4602.94282,4518.926464,4453.981957,4471.769235,4376.620189,4322.046825,4324.510625,4464.553405,4426.72486,4430.745995,4467.491826,4394.988109,4470.492327,4625.656825,4776.159794,5052.693117,5229.98574,5387.365427,5422.866069,5757.50472,6087.259227,6572.976736,7035.329564,7381.276184,7607.226529,7848.202368,7955.12023,8173.49051,8207.905625,8251.864473,8329.455937,8484.343306,8430.184326,8544.326069,8474.451925,8208.861463,7775.975198,7336.09921,7186.409877,7306.808799,7280.112944,7247.275049,7455.867632,7636.526349,7690.53333,7727.054606,7856.86602,7778.529111,7806.751455,7799.165764,7818.433068,7886.923701,7932.36403,8013.23681,8088.067072,8155.030246,8227.057402,8338.301464,8162.937977,8123.728734,8208.940033,8160.569819,8313.029375,8411.438882,8637.615625,8557.109408,8526.648207,8423.327105,8363.797138,8440.190361,8373.165592,8268.379984,8176.007369,8159.479539,7982.206316,7795.439606,7705.791818,7681.963865,7343.580238,7202.211662,6938.265156,6540.696785,6280.559663,6076.945411
20140402,5887.303815,5622.752417,5479.019466,5287.479095,5189.368445,5033.435707,5037.464408,4834.742944,4864.636792,4759.153075,4668.128372,4608.243676,4554.600542,4630.789095,4453.040863,4427.473215,4449.996324,4434.398142,4358.848528,4368.215527,4416.280773,4477.390773,4576.189638,4572.08421,4590.14949,4611.548175,4759.547089,4858.384366,5179.468043,5368.426274,5577.671085,5699.733363,6147.142565,6675.494096,7024.317639,7429.370724,7726.90833,7899.334754,8073.222483,8256.578964,8472.77431,8569.888964,8618.11523,8707.592007,8628.545543,8755.957565,8749.086085,8411.686135,7971.515461,7553.259318,7292.319424,7404.688783,7365.511259,7449.908437,7622.024655,7731.462771,7837.476496,8041.793125,7928.438537,8033.630575,8016.008585,8059.681283,8097.000675,8255.218733,8309.813437,8436.797204,8590.382154,8632.719162,8642.417319,8739.173849,8594.240329,8374.192434,8164.125839,8135.100723,8260.538504,8587.07426,8720.949392,8837.119211,8694.875986,8769.050625,8686.45852,8620.25796,8576.189211,8490.394457,8396.248585,8397.072697,8363.778223,8039.778338,7898.018076,7733.093438,7489.637212,7375.28333,7135.387295,6779.708471,6482.60009,6074.359391
20140403,5887.461925,5702.796332,5667.602986,5507.136662,5362.582994,5223.089622,5029.01435,4978.239991,4966.714063,4891.087722,4814.776464,4828.879391,4734.713537,4656.437253,4657.666825,4597.759334,4563.404359,4612.404976,4585.396102,4496.906785,4630.013289,4659.972418,4697.775937,4728.255083,4660.739688,4807.836793,5027.368454,5144.682582,5270.48227,5509.714728,5755.387113,5865.007977,6315.466859,6957.928996,7319.928437,7600.478142,7739.194835,7908.43898,8191.850379,8254.967697,8301.779606,8471.816629,8518.40602,8568.84602,8630.736579,8770.28398,8717.933371,8445.955362,8037.842121,7443.640394,7381.396464,7391.511333,7360.919861,7431.108479,7643.457484,7911.688092,7957.276152,8111.190708,8126.790345,8045.913685,8072.071481,8152.724556,8251.530987,8311.780888,8239.708142,8348.208947,8350.074063,8465.082598,8475.497779,8624.884375,8506.854096,8438.212434,8514.578109,8347.214309,8521.269654,8724.708142,8730.324539,8875.359424,8709.552862,8676.747171,8617.296744,8547.112879,8592.685904,8525.816529,8459.337385,8405.313914,8254.947812,8090.267517,7926.164178,7733.096736,7485.817837,7262.645378,7083.031448,6846.639441,6619.012451,6273.105213
20140404,5971.675773,5839.380674,5616.797393,5570.387064,5447.775863,5327.524284,5183.275099,5164.818618,5039.710346,4915.247221,4981.147566,4865.553248,4735.515436,4779.879162,4778.710312,4669.683767,4700.048356,4645.713224,4633.344754,4591.106201,4672.774284,4637.947113,4684.878914,4698.448438,4742.992681,4839.044506,4976.911382,5125.500444,5278.469153,5502.805806,5624.183264,5838.431529,6169.04662,6751.385247,7087.522936,7351.35634,7650.654399,7841.514606,7867.284984,8052.235757,8073.719802,8203.265921,8238.189704,8428.631744,8395.699177,8579.675197,8357.87199,8220.324244,7742.953585,7348.791563,7236.963076,7126.250477,7123.692878,7277.336028,7349.780575,7659.092623,7674.124325,7848.894754,7795.404104,7793.018486,7794.543035,7791.768059,7768.717755,7925.005707,7937.262336,8033.500789,8033.656086,7984.671086,7978.368996,7976.008404,7979.965131,7837.752073,7682.030601,7719.819861,7800.417064,7933.135083,7969.154869,8102.975099,8038.282598,7875.61806,7978.194687,7858.36176,7715.414606,7753.821562,7619.205156,7663.543371,7500.030083,7427.595139,7232.345682,7122.469029,6974.372533,6715.660535,6679.437146,6376.747385,6123.130312,5908.771661
20140405,5507.24278,5339.620378,5168.115066,5017.07171,4967.704918,4880.491151,4706.646102,4614.178815,4457.154342,4487.184087,4334.040584,4319.174655,4371.397418,4221.234046,4171.414943,4106.249276,4107.386407,4052.256069,4056.903824,4028.692829,3989.429169,4122.704162,4068.101019,4084.168487,4128.97366,4147.008191,4292.396932,4282.580338,4422.502838,4422.538922,4379.932254,4491.10764,4500.238347,4727.029876,4886.82593,4959.198503,5055.315609,5261.534893,5233.190814,5414.823799,5443.916233,5576.59875,5700.543701,5807.634029,5760.832887,5922.975856,5916.507508,5837.372483,5629.204663,5580.022171,5494.285132,5467.059366,5324.123076,5357.544038,5346.96968,5368.784301,5340.3213,5411.189597,5304.673412,5285.387484,5386.441793,5268.493964,5399.046167,5361.98819,5328.180683,5407.262746,5506.321086,5638.773034,5704.763298,5822.522171,5866.182162,5927.271307,5999.705378,6018.095123,6182.52477,6401.162188,6372.560477,6482.231587,6428.665083,6405.240165,6320.40542,6313.266899,6304.717319,6362.206406,6398.822936,6199.688338,6297.75495,6082.033158,5990.037097,5964.713404,5850.593486,5653.476973,5587.218989,5273.106217,5055.281562,4913.581925
20140406,4723.16171,4617.183487,4500.962549,4306.805797,4185.991036,4111.199671,3927.581193,3900.516932,3858.600419,3770.248939,3833.445797,3739.399835,3606.699276,3631.766986,3577.795604,3573.864679,3562.097512,3636.577895,3601.486011,3558.69417,3564.861624,3598.773697,3565.705427,3615.246916,3620.041723,3814.101863,3855.592352,3916.067681,4085.327443,4093.845789,4244.975378,4415.20514,4727.228338,5098.130148,5392.705083,5683.055765,5833.677656,5964.07301,6046.357722,6279.251521,6431.647639,6426.242023,6498.827705,6707.277698,6750.182253,6886.115337,6813.158339,6742.098273,6449.688281,6137.645198,6051.445469,6134.713955,5988.208841,6094.992746,6181.71676,6220.374655,6202.414038,6240.356267,6174.066176,6258.912755,6254.243175,6201.588471,6161.06449,6289.794063,6294.488766,6542.551037,6624.142878,6690.796719,6763.238356,6895.309967,6930.496135,6922.245024,7088.966587,7018.986422,7117.34384,7164.407755,7154.431596,7267.808882,7199.996085,7251.899621,7207.361974,7009.3712,7050.506184,7025.507344,6878.287146,6922.02949,6839.369679,6666.802993,6643.656562,6557.332188,6351.758536,6132.969507,5921.06806,5702.023339,5581.995345,5281.020641
20140407,5084.024408,4973.638602,4845.232524,4758.680394,4699.683733,4526.63583,4433.552787,4283.577401,4251.356135,4203.231234,4176.507443,4096.368371,4182.839021,4052.051011,3947.20051,4060.310658,3964.938512,4058.625477,3925.69755,3952.713117,3960.603873,4066.944391,4063.211637,4081.841554,4176.198207,4205.824917,4243.236653,4464.557188,4453.777772,4769.239523,5007.18741,5170.04944,5584.372912,6012.785246,6460.73241,6693.734655,6897.816932,7169.638092,7346.348618,7360.035609,7504.27005,7749.954754,7795.982418,7777.260642,7950.292928,7987.219276,7904.866858,7777.202927,7341.383479,6937.052656,6868.392467,6819.724754,6755.646069,6878.639062,7008.745938,7403.678043,7338.188396,7425.491694,7428.95537,7370.195486,7333.618726,7473.91972,7494.964646,7565.339795,7725.710962,7684.855823,7824.513125,7945.01574,7932.97028,8106.396677,8096.985543,8005.039243,7999.631299,7958.87801,7945.573684,8335.860362,8331.381678,8383.155428,8325.044474,8226.39431,8242.497862,8265.212352,8119.350542,8085.159885,7947.538322,7989.206612,7933.001611,7750.990132,7583.379564,7407.772122,7093.715222,6974.412788,6650.851925,6455.161118,6189.690839,5800.435756
20140408,5641.573618,5533.734547,5316.423701,5217.390387,5163.983545,5022.12347,4897.635222,4784.183149,4717.560542,4620.560542,4663.254219,4670.084959,4534.866086,4501.950979,4464.588519,4360.812196,4338.158816,4364.551061,4372.638339,4390.540271,4440.518939,4453.82375,4473.937961,4477.879556,4479.353471,4655.200115,4912.568372,5114.778355,5133.127845,5440.713002,5538.785822,5904.688446,6394.063437,6959.909736,7255.481637,7617.738807,7782.348486,7959.658569,8181.836875,8272.87671,8369.184227,8582.633503,8614.740115,8611.812073,8654.381299,8791.305723,8744.626316,8494.405213,7999.190822,7469.279531,7379.903149,7290.978108,7345.283849,7406.352236,7514.90125,7937.843075,7983.264392,8026.573437,8022.912269,8035.715493,8127.178733,8163.440049,8194.256464,8202.517566,8239.966744,8317.955132,8455.340888,8506.688323,8445.816167,8656.627237,8522.499129,8400.895855,8346.105017,8428.352287,8500.58227,8772.621777,8899.962698,8915.721415,8846.027303,8874.776842,8740.202631,8649.533142,8629.234243,8655.800312,8570.295394,8489.719046,8295.724769,8097.691315,8046.370361,7791.841488,7716.224556,7480.468578,7063.105708,6763.753717,6597.657319,6205.273404
20140409,5985.087187,5780.639317,5615.130642,5650.749721,5493.347821,5344.523437,5300.87819,5087.27449,5101.468791,5019.414745,4989.355124,4933.686727,4887.29153,4787.46398,4727.423405,4699.992484,4685.862106,4600.779235,4681.201159,4601.04162,4597.640024,4673.131826,4733.174244,4701.21255,4835.089622,4964.763684,5181.736776,5363.378685,5380.001381,5601.344129,5792.682352,6008.664104,6469.977286,7120.431932,7563.959679,7788.444063,7970.068027,8266.011826,8429.532583,8532.417961,8600.234638,8825.996415,8858.27074,8893.694655,9033.712894,9108.922911,8974.645132,8791.431629,8309.846611,7755.922582,7804.312196,7656.806333,7757.437722,7758.880403,7907.594983,8165.750395,8245.989474,8498.36,8422.629869,8521.774539,8548.283766,8463.220198,8526.325197,8595.27949,8601.700987,8718.934605,8793.904935,8821.796315,8867.147598,8837.203504,8778.418109,8634.72745,8627.562254,8581.300723,8809.758421,8920.759013,9089.25102,9121.634276,9157.727006,9094.496974,8931.798486,8859.357237,8969.686201,8806.586036,8765.06829,8680.159243,8631.97556,8387.694737,8109.694095,8026.722138,7814.97366,7617.885568,7390.945823,6933.351233,6749.843141,6381.19241
20140410,6146.872517,5994.766332,5941.459885,5741.125979,5520.153577,5582.342508,5318.476415,5212.534276,5249.959786,5168.61384,5033.601965,5012.115107,5003.891932,4976.354408,4804.002286,4849.972623,4800.645213,4831.55824,4898.698536,4805.99583,4730.808996,4876.207146,4839.596242,4964.220872,5022.098347,5043.942747,5303.999844,5447.586422,5569.460132,5756.439951,5945.301085,6106.730231,6630.392491,7321.920526,7671.943668,7956.199161,8223.516611,8341.979704,8635.961678,8629.469177,8724.622879,8970.343667,8944.5988,8977.42069,9125.405345,9136.33579,9124.98194,8958.401415,8299.126365,7850.298635,7848.874869,7789.57421,7749.771036,7870.599474,7949.144836,8311.533635,8446.260427,8513.335345,8504.047401,8585.841875,8523.300543,8543.371201,8566.05824,8703.602106,8696.058125,8758.233767,8867.393881,8795.86773,8761.527402,8875.881381,8759.966381,8586.999473,8564.738652,8537.437517,8637.524736,8926.227582,9001.073849,9123.568553,9087.75528,8981.842435,8995.541842,8904.3438,8857.615214,8750.412269,8659.114802,8675.073339,8470.31245,8255.085164,8208.2912,7898.21324,7760.95824,7521.106825,7293.018503,6982.145337,6694.873338,6406.178446
20140411,6284.039441,6113.161719,5884.462491,5725.030963,5570.097228,5484.379589,5375.258372,5307.410946,5235.747928,5023.001611,5057.603257,4986.659203,4950.398857,4965.908478,4856.973889,4751.306842,4809.771167,4818.927385,4837.624523,4776.61259,4772.840066,4842.87426,4807.898873,4911.943692,4958.292911,5023.860255,5336.870428,5425.073207,5501.84958,5827.189326,5845.3906,6161.231233,6677.377254,7180.202944,7628.742681,7916.355247,8182.639162,8429.966464,8578.903174,8773.76046,8854.259111,8895.752122,9050.076891,9129.772188,9169.92204,9287.436085,9162.965394,8989.897994,8408.379211,8102.375542,7906.650494,7898.33255,7869.016628,8004.150723,8209.042368,8605.531711,8577.257763,8710.694358,8602.298701,8615.765987,8762.80625,8680.217928,8764.032912,8835.322286,8814.888848,8925.696119,8995.423405,8896.611348,8984.314868,8978.30727,8909.524473,8859.455789,8817.586612,8732.510822,8789.690576,8940.456415,9111.695559,9329.645247,9247.859309,9172.87472,8977.140263,8932.75801,8935.900131,8866.617105,8842.315986,8629.102517,8550.182056,8385.984918,8303.689342,8070.352253,7902.565921,7699.152944,7457.418759,7157.838915,6985.977031,6641.322451
20140412,6494.777179,6228.784943,6058.098117,5936.058537,5746.681266,5721.171333,5590.843297,5470.995238,5327.371703,5181.480017,5193.663314,5116.207262,4992.680575,4999.324202,4934.340313,4948.215387,4855.48426,4812.252912,4859.690083,4791.38278,4799.785017,4897.19426,4860.472582,4921.624292,4899.931891,4982.741373,5035.720057,5339.833972,5390.45866,5576.040806,5740.198174,6066.340304,6321.226719,6895.711644,7327.000222,7723.257056,7889.520197,8086.446299,8110.759737,8297.052796,8429.399111,8544.392417,8746.861875,8812.190987,8768.686875,8970.899671,8831.356053,8722.769112,8299.815938,7696.417253,7712.493257,7664.26088,7645.160707,7825.314539,8033.9725,8210.379901,8332.85375,8301.57319,8390.915428,8394.997188,8276.235723,8398.77301,8361.661004,8392.081562,8542.680658,8599.103618,8647.468109,8672.004162,8572.959111,8638.662352,8562.839392,8523.948503,8526.53171,8412.199556,8681.015559,8760.201315,8895.41398,8896.701267,8829.346892,8747.344935,8869.132121,8676.286809,8610.047352,8554.640855,8547.363042,8393.84056,8339.213652,8141.03722,8035.027763,7943.590131,7824.598388,7604.563297,7359.473882,7047.420905,6832.330486,6548.833339
20140413,6361.374243,6172.68218,6126.864424,5801.237073,5790.674161,5532.321645,5526.490781,5357.060978,5360.806439,5212.944877,5190.299063,5123.883939,5026.558116,4870.633429,4892.764852,4799.62972,4779.956859,4856.779695,4806.040838,4716.050058,4841.46097,4763.440378,4760.999276,4829.848421,4778.135781,4917.330781,4974.789022,5062.135,5183.461242,5251.509943,5415.003249,5568.503421,5984.721497,6313.89866,6599.212229,6851.069819,7032.737821,7325.89287,7450.970781,7552.626587,7894.673322,7958.104144,7996.470263,8063.281826,8208.93528,8291.057517,8323.580065,8190.724112,7775.596316,7541.024514,7526.612254,7509.453536,7393.728462,7502.614745,7681.554622,7783.222747,7832.077961,7895.590263,7912.061348,7841.83102,7854.201333,7967.913075,7918.803915,7955.252829,8013.204606,8058.110756,8080.243537,8153.613076,8255.297303,8303.941348,8248.759309,8220.29398,8154.6987,8050.365888,8278.803701,8441.406644,8476.542566,8679.774638,8549.739736,8616.069112,8537.15903,8445.674935,8454.332088,8524.381414,8422.554112,8405.101678,8344.645361,8176.60421,8014.24755,7909.944129,7691.324753,7500.630707,7206.143363,7025.912319,6795.589408,6508.707155
20140414,6337.047516,6144.474095,6000.163412,5873.972911,5775.245535,5766.764243,5612.071456,5452.344951,5385.992295,5281.984918,5197.809967,5228.568667,5155.408939,5052.997212,5070.023331,5054.772894,4950.525345,4958.247903,4976.101529,4938.673109,5115.647475,5087.229967,5075.27171,5166.376826,5080.203578,5280.033569,5344.556611,5468.358487,5664.436324,5963.594218,6118.396809,6380.449778,6871.760016,7624.491365,7991.869359,8391.523618,8650.554358,8955.159869,9169.118783,9283.596825,9411.791152,9585.253536,9610.593816,9690.556348,9644.113815,9720.186744,9774.574935,9608.292006,9024.433486,8423.417121,8386.344885,8284.008042,8313.993652,8403.680822,8518.028108,8913.798487,8824.372829,9024.697714,8958.304803,9056.463371,9152.769918,9100.942236,9204.386431,9152.50278,9239.332039,9283.550362,9309.594474,9253.441562,9226.396119,9360.584852,9293.529819,9006.090592,8951.044062,8892.934951,9186.541826,9305.944655,9334.045361,9457.791365,9288.536744,9303.842665,9193.08273,9152.888355,9039.056333,9130.199473,8973.800165,8776.351233,8800.692122,8497.315213,8333.048914,8214.606579,7907.99569,7833.688355,7505.463635,7161.462738,6894.045863,6573.020871
20140415,6300.067236,6278.333125,6108.588363,5949.314169,5710.867993,5571.512361,5587.003552,5568.008042,5331.292443,5359.573569,5223.857377,5272.542162,5136.827813,5257.053881,5113.879359,5073.622516,5031.82347,4995.794178,4989.348528,5051.527565,4953.29227,4929.348693,5025.689869,5072.091274,5054.393915,5384.165009,5463.913947,5549.006809,5760.907286,5891.517689,6068.81361,6253.17375,6871.510823,7386.449194,7780.599285,8205.546003,8260.329178,8661.019688,8681.619869,8922.156201,9061.89023,9124.364244,9090.897401,9290.960871,9258.908191,9388.37477,9204.68005,9042.275181,8513.381711,8109.664704,7901.64704,7835.757171,7954.476053,7897.660049,8188.822912,8446.092714,8436.946875,8580.235954,8718.738471,8614.867088,8596.08556,8613.54847,8726.077879,8767.085987,8706.702517,8910.737846,8970.817221,8973.570954,8906.013849,8998.6763,8858.645839,8633.22977,8678.5375,8665.285263,8791.325608,8976.417516,9157.173815,9178.524194,9180.985181,9146.92819,9053.498372,8888.885395,8989.606315,8796.688059,8716.193191,8601.731348,8618.47801,8445.666496,8317.722138,8033.398454,7873.537895,7541.855707,7356.741974,6993.374736,6891.602821,6489.69176
20140416,6278.238356,6110.989695,6007.801677,5872.868372,5731.344111,5577.165715,5546.699276,5440.831439,5328.760452,5305.388593,5170.545789,5192.294547,4991.939786,5062.653659,5016.801662,4971.993676,4917.503635,4940.793626,4831.971266,4814.638142,4883.275148,5016.004613,4958.775971,5037.857064,5016.877516,5215.774852,5268.891858,5559.687188,5716.188734,5862.08333,6059.07287,6255.579835,6607.076019,7431.858774,7646.847731,8121.75556,8207.3212,8457.45995,8727.807583,8755.740576,8866.47306,8944.304211,9105.107319,9218.118915,9160.059177,9195.397829,9241.158355,9084.348931,8534.159984,8080.802451,7997.186414,7890.278931,7975.208833,8013.437697,8169.020362,8486.644243,8437.153388,8706.073569,8684.401053,8627.402204,8739.999901,8704.36278,8666.475065,8732.510822,8881.739211,8966.654951,9042.889967,8958.188306,9098.34671,9194.037598,9084.833931,8893.445559,8734.666744,8739.981859,8890.254162,8992.943503,9148.944917,9184.766629,9089.406414,8984.470165,8952.891233,9006.821875,8866.35181,8751.298849,8733.367138,8613.120312,8512.636266,8377.187697,8231.00278,7984.174737,7795.83847,7547.306719,7376.711267,7116.083519,6779.502443,6531.332599
20140417,6225.633898,6129.022286,5975.686529,5774.786628,5723.31319,5552.205675,5501.498537,5464.353939,5297.315962,5279.973914,5147.35241,5181.64579,5052.451102,5151.513807,5027.706596,5025.17412,4998.814564,4946.21903,4879.079704,4980.65306,4853.204663,4985.008651,5006.124096,5028.040082,5088.031381,5329.845494,5390.310929,5575.534951,5771.214021,5909.696653,6134.384737,6398.274498,6733.532106,7540.914613,7908.348964,8144.967369,8526.302402,8713.484951,8819.048208,9067.218537,9210.172287,9313.351381,9541.604506,9465.049293,9630.420131,9816.556826,9571.176217,9423.398948,9006.685493,8425.567417,8487.639754,8359.991925,8371.992862,8454.775378,8618.362483,8993.518519,9006.350164,9161.19398,9043.071842,9081.160444,9258.690329,9215.816135,9351.099901,9295.565461,9344.920904,9320.061744,9338.435872,9522.793684,9461.881661,9553.39699,9339.423914,9063.581037,8944.368619,9060.451332,9130.618125,9272.761052,9451.915493,9542.873848,9474.113652,9385.22227,9395.687697,9342.466513,9244.188635,9198.09181,9035.178273,8965.250197,8912.899588,8680.422598,8429.753355,8172.781925,8072.952435,7862.212369,7637.813733,7368.59324,7046.474573,6674.685601
